id,title,author,day,genre,story,platform,webtoon_url,thumbnail_url
223,겟백,세윤,X(완결),드라마,"7년 전, 운명이 뒤바뀐 소녀들. 태어날 때 부터 타고난 능력을 지닌 다정과 그런 천재가 부러웠던 언니 은정.  그렇게 하루 하루가 지옥이었다!",네이버,https://comic.naver.com/webtoon/list?titleId=727798,https://shared-comic.pstatic.net/thumb/webtoon/727798/thumbnail/thumbnail_IMAG06_62cc7200-df0d-45eb-ab58-8258baefd8a2.jpg
224,신비,반지,X(완결),로맨스,긴 잠에서 깨어난 미지의 생명체 신비와 그녀를 사랑하게 된 가람의 사랑 이야기 '나의 뮤즈가 되어 줄래?',네이버,https://comic.naver.com/webtoon/list?titleId=740487,https://shared-comic.pstatic.net/thumb/webtoon/740487/thumbnail/thumbnail_IMAG06_2a079f25-cbf1-44ff-8dfb-0f9f256a3164.jpg
225,"그 개, 만두",호정,X(완결),드라마,"'자네 만두는 개도 안 먹을 걸세!'산골 마을에 파리만 날리는 만둣가게 주인 공 씨.모두에게 외면받던 그를 위로해준 건 거리에서 만난 떠돌이 강아지였으니,귀엽고 비범한 강아지 만두와 다정한 공 씨가 들려주는 동화 같은 이야기!",네이버,https://comic.naver.com/webtoon/list?titleId=770015,https://shared-comic.pstatic.net/thumb/webtoon/770015/thumbnail/thumbnail_IMAG06_4ebcf024-4fae-42d9-aa4c-d2031e8004d1.jpg
226,화가 살리에르,백원달,X(완결),드라마,"금선희는 자신에게 없는 예쁜 얼굴과 미술 재능, 오랫동안 짝사랑하던 남자 우수까지 모두 가진 류명화를 시기한다. 시간은 흘러 금선희는 유명 갤러리 관장, 류명화는 가난한 무명화가가 되고, 금선희는 명화를 떠난 우수와 닮은 남자를 이용해 류명화를 조종하려 하는데... 화가들의 삶에 얽히고설킨 매캐한 러브스토리.",네이버,https://comic.naver.com/webtoon/list?titleId=777194,https://shared-comic.pstatic.net/thumb/webtoon/777194/thumbnail/thumbnail_IMAG06_b4599866-25b2-4f88-afd8-fdbdcf0f5344.jpg
227,쌈빡,38,X(완결),액션,마천에는 오래된 소문이 하나 있다.그것은 이 학교가 조폭양성소라는 소문..물론 아직은 소문일 뿐이다.,네이버,https://comic.naver.com/webtoon/list?titleId=777515,https://shared-comic.pstatic.net/thumb/webtoon/777515/thumbnail/thumbnail_IMAG06_98249543-6553-4dfe-8ad9-c705474f4cd4.jpg
228,소극적 인간,다쓴총,X(완결),스릴러,"김돌벽은 자신이 저지른 살인 행위에 대해 쾌락과 동시에 죄책감을 느끼고 있다.자신을 통제하지 못하는 상황에 이르자 자수를 결심하게 되고 경찰서로 향한다.이 모든 상황에 대해 반성과 후회, 부정과 긍정을 반복하는 사이 세계에는 정체를 알 수 없는 전염병이 창궐하게 되고,이로 인해 김돌벽을 둘러싼 상황에도 변화가 시작되는데...",네이버,https://comic.naver.com/webtoon/list?titleId=783057,https://shared-comic.pstatic.net/thumb/webtoon/783057/thumbnail/thumbnail_IMAG06_24a97f54-d253-44d8-aa20-d6951b8b2faf.jpg
229,야만의 시대,"신의철, 장대현",X(완결),액션,"SNS에서 나와 똑같이 생긴 사람을 발견했다! 과거도 미래도 없이 막 나가던 내 인생과 달리부잣집 모범생으로 모든 걸 가진 듯 보이는 그 녀석은 혹시, 보육원에서 자란 내가 존재조차 몰랐던 쌍둥이?!녀석을 찾아 시작부터 꼬여버린 인생의 실타래를 풀어보려는 찰나, 엄청난 트러블이 생기고 만다.문명 사회로 포장되어 있지만, 인간 윤리와 도덕의 마지노선을 넘은 야만의 시대에 던져진 청춘들의 이야기",네이버,https://comic.naver.com/webtoon/list?titleId=770873,https://shared-comic.pstatic.net/thumb/webtoon/770873/thumbnail/thumbnail_IMAG06_36b30237-7fb0-48b0-9e4c-8c74d5b2abb5.jpg
230,재난소년,코말랑,X(완결),판타지,"기후 이상으로 수백일동안 폭우가 지속되어 도시가 잠길 위기에 처했던 한국.모종의 방법으로 가까스로 재난 상황에서 벗어난 후,15년동안 기상청의 예보 정확도는 100%를 기록, 기상이변 없는 평화로운 나날을 보낸다.​그러나 15년이 지난 시점, 이례적으로 기상 예보가 어긋나고 폭풍우가 다가오며 심상찮은 상황이 벌어진다.평범한 고등학생이었던 호신에게는 갑작스레 바람을 다룰 수 있는 초능력이 생기고,호신은 낯선 이들에게 쫓기면서 일련의 사건에 점차 휘말리게 된다.",네이버,https://comic.naver.com/webtoon/list?titleId=775176,https://shared-comic.pstatic.net/thumb/webtoon/775176/thumbnail/thumbnail_IMAG06_29988003-4fb5-474c-a870-e946c5f4d94a.jpg
231,중독연구소,김택기,X(완결),드라마,"중독 가정에서 자라온 소년, ‘김태림’은 중독 전문병원에 입사를 하게 되면서 자신의 문제를 바라보게 된다.우리 모두의 중독 이야기, 당신은 무엇에 중독이 되어있나요?",네이버,https://comic.naver.com/webtoon/list?titleId=740132,https://shared-comic.pstatic.net/thumb/webtoon/740132/thumbnail/thumbnail_IMAG06_d54a4566-68a0-4a16-8877-cf5170998fc9.jpg
232,감자마을,박지독,X(완결),개그,감자 청년이 펼치는 격정막장 작물드라마!감자마을에 살고 있는 주인공 한감자는 꿈을 이루기 위해 감자마을을 떠난다.하지만 감자마을 밖은 고난과 역경 그 자체.마을을 떠나자마자 예상치 못한 살인 사건에 휘말리며 위험에 처하게 된다.과연 한감자는 무사히 살아남아 다시 감자마을로 돌아갈 수 있을 것인가?,네이버,https://comic.naver.com/webtoon/list?titleId=759418,https://shared-comic.pstatic.net/thumb/webtoon/759418/thumbnail/thumbnail_IMAG06_18368a41-b12d-4cb7-a8cb-8c7caf9abb9e.jpg
233,꽃 피우는 남자,양하,X(완결),로맨스,전남친에 대한 미련을 버리지 못하고 있는 대학생 한소이는 복잡한 마음을 정리하고 학업에 집중하려 한다. 학교 수업에 쓰기 위해 동네 어르신을 통해 화분을 얻는 소이. 그런데 사실 그 화분은 어떤 남자의 영혼이 갇혀있는 저주받은 화분이었다.,네이버,https://comic.naver.com/webtoon/list?titleId=764165,https://shared-comic.pstatic.net/thumb/webtoon/764165/thumbnail/thumbnail_IMAG06_2348a922-7c05-4540-b56a-5fe5eec4ea51.jpg
234,루커피쳐,효정,X(완결),로맨스,"어려서부터 동화 삽화가를 꿈꾸던 지수. 꿈을 이루기 위해 자퇴를 하고 할머니 댁으로 간 지수는 그곳에서 도원을 만나게 된다.꿈이 없어 고민이던 도원은 꿈을 위해 노력하는 지수에게 관심이 가는데...""잡으려 할수록 멀게만 느껴지는 꿈, 언젠가는 꿈에 닿을 날이 올까요?""",네이버,https://comic.naver.com/webtoon/list?titleId=758678,https://shared-comic.pstatic.net/thumb/webtoon/758678/thumbnail/thumbnail_IMAG06_39a566d2-1366-419b-80c3-1c9be1e566a1.jpg
235,묵시의 인플루언서,조석,X(완결),스릴러,"어느 날 동네에 생긴 정체 모를 알 하나.알은 빠른 속도로 퍼지더니, 급기야 알에서 나온 괴생명체는 사람들을 죽이기 시작한다. 그리고 이 모든 상황이 실시간으로 중계되는 SNS 계정이 생겼다.",네이버,https://comic.naver.com/webtoon/list?titleId=775218,https://shared-comic.pstatic.net/thumb/webtoon/775218/thumbnail/thumbnail_IMAG06_4a041426-332b-477e-a30f-558e3d871627.jpg
236,밤낚시,"LICO, 디귿",X(완결),스릴러,"한강, 형이 사라졌다.몰락한 다이빙 선수, 무직은 ​형의 실종을 파헤치다 밤낚시꾼들을 마주하게 되는데…​물고기가 아닌 사람을 낚는 밤낚시꾼들을 목격한 무직.과연 무직은 살아남을 수 있을까?밤에 낚는 시체, 밤낚시.",네이버,https://comic.naver.com/webtoon/list?titleId=778747,https://shared-comic.pstatic.net/thumb/webtoon/778747/thumbnail/thumbnail_IMAG06_221e60b5-68b4-43db-a628-b122b8929fc9.jpg
237,채수연,"MEEN, 김한석",X(완결),드라마,"채수연은 20대 중반의 검사로 예의 바른 성품이지만 경우에 틀린 일에는 싸움닭처럼 달려들며 그 누구에게도 뒤지지 않는 실력을 뽐낸다. 이 세상에서 자기 자리에서 제대로 일하는 단 한 명, 검사 채수연.세상을 바꾸는 첫 번째 퍼즐조각이 될 것인가.",네이버,https://comic.naver.com/webtoon/list?titleId=792769,https://shared-comic.pstatic.net/thumb/webtoon/792769/thumbnail/thumbnail_IMAG06_d190d123-f3c2-46d1-bb7b-9def2c7b124c.jpg
238,와이키키 뱀파이어,요니요니,X(완결),드라마,고졸 검정고시를 준비 중인 야식 배달원 뱀파이어 김군. 어느 날 그는 잘못된 주소로 배달을 갔다가 그곳에서 뱀파이어로 추정되는 한 여자와 마주치게 되는데…,네이버,https://comic.naver.com/webtoon/list?titleId=744320,https://shared-comic.pstatic.net/thumb/webtoon/744320/thumbnail/thumbnail_IMAG06_e6640d5d-ffa7-40d3-815b-f4429694c482.jpg
239,좀비딸,이윤창,X(완결),드라마,나의 딸은 좀비다.이 세상 마지막 남은 유일한 좀비...,네이버,https://comic.naver.com/webtoon/list?titleId=715772,https://shared-comic.pstatic.net/thumb/webtoon/715772/thumbnail/thumbnail_IMAG06_a2228ba2-805d-448f-98ce-0237e164e913.jpg
240,오늘의 컨셉,일해,X(완결),로맨스,남녀노소 취향 타지 않는 미인 곽사랑.빛나는 외모로 남들에게 고백만 받다가 처음으로 좋아하는 사람이 생기는데... 자신의 얼굴만 믿고 성급하게 한 고백은 이상형이 아니라며 거절당하게 되고 곽사랑은 비밀에 감춰진 짝사랑남의 이상형을 맞추기 위해 다양한 컨셉의 인물상을 연기하기 시작한다.,네이버,https://comic.naver.com/webtoon/list?titleId=784817,https://shared-comic.pstatic.net/thumb/webtoon/784817/thumbnail/thumbnail_IMAG06_b8352ac6-1f9d-441e-9976-659e47239b76.jpg
241,어차피 남편은!,찡나,X(완결),로맨스,"연애만 했다 하면 남자친구가 사고, 도박, 바람, 잠수 등 온갖 사건을 만들어 패가망신 당하는 '연 홍'.왜 이런가 관상을 봤더니, 이미 지나간 인연 중에 남편이 있다고?!전남친을 다시 찾아가야 한다는 건가? 평생 같이할 한 사람을 찾고 싶은 홍이의 남편감 찾기!",네이버,https://comic.naver.com/webtoon/list?titleId=758673,https://shared-comic.pstatic.net/thumb/webtoon/758673/thumbnail/thumbnail_IMAG06_50589f94-0ca7-4440-8fe7-c04e0983e63b.jpg
242,여주실격!,기맹기,X(완결),드라마,'약'한 여배우 천리사더이상 배우같은건 하고 싶지 않다던그녀의 복귀 스토리!,네이버,https://comic.naver.com/webtoon/list?titleId=738143,https://shared-comic.pstatic.net/thumb/webtoon/738143/thumbnail/thumbnail_IMAG06_f4ef72d2-c43c-4eb6-907f-48a52671baae.jpg
243,피차일반,심지예,X(완결),로맨스,"어설프지만 사랑스러운 패션잡지 신입 에디터 '하미로','피'가 '차'야(모여야) '일반'인이 될 수 있는 모기 인간 '모기남'을 만나다.삼류 패션 잡지 회사의 신입 에디터 '하미로'어느 날 떠오르는 신예 모델 '이지현'의 매니저라는 사람의 메일을 받게 된다.들뜬 마음으로 통화를 하고 계약금을 보내버린 그녀…결국 잡지 화보 촬영 당일이 되어서야 그 모든 게 사기였음을 알게 된다.촬영도 펑크나고 계약금도 날려버리는 바람에 사회적 시한부가 되어 계단에서 울고 있던 미로는심란한 와중에 눈치 없이 귓가에서 앵앵거리는 모기를 잡으려고 공중에서 박수를 치는데…손에 잡힌 것은 모기가 아니라 웬 미남의 얼굴이었다!이 모든 상황을 해결해줄 미남 '모기남'의 등장에 덜컥 그의 손을 잡아버린 미로.자신도 모르는 사이 그와 '매혈 계약'을 해버리고 마는데…",네이버,https://comic.naver.com/webtoon/list?titleId=791620,https://shared-comic.pstatic.net/thumb/webtoon/791620/thumbnail/thumbnail_IMAG06_796c4448-d44a-4c75-8266-eeab7a8a3cdd.jpg
244,이중첩자,"하연, 옆집찰스, 피숙혜",X(완결),로맨스,"전쟁으로 모든 걸 잃은 후 첩자가 된 사샤,전쟁의 일등공신, 천사의 얼굴을 한 악마 장교 요한에게 발각되는데…!적국에 사로잡힌 첩자, 이중첩자가 되다!",네이버,https://comic.naver.com/webtoon/list?titleId=752413,https://shared-comic.pstatic.net/thumb/webtoon/752413/thumbnail/thumbnail_IMAG06_5669bef8-f365-4e23-bc66-fb0571695b25.jpg
245,열렙전사,김세훈,X(완결),판타지,"'퀘스트를 클리어 하는 자, 모든 것을 얻을 것이다'현실 밖의 현실, 루시드 어드벤쳐 최강의 용사 '열렙전사'와 동료들이 벌이는 본격 RPG 어드벤쳐.",네이버,https://comic.naver.com/webtoon/list?titleId=670152,https://shared-comic.pstatic.net/thumb/webtoon/670152/thumbnail/title_thumbnail_20160122210643_t125x101.jpg
246,그 해 우리는 - 초여름이 좋아!,한경찰,X(완결),로맨스,"최우식, 김다미 주연의 드라마 <그 해 우리는> 프리퀄 웹툰 대공개!전교1등과 전교꼴등의 한달살기! 적당히 놀고 먹다 적당히 잘 죽는게 꿈인 자유영혼 최웅과, 태어나서 1분1초도 적당히 살아본 적 없는 그 지독한 국연수가  만났다. 청춘다큐 촬영 때문에 한달을 짝으로 붙어살아야 하는 둘, 첫날부터 싸움은 시작된다. 과연 이 다큐 무사히 끝날수 있을까?",네이버,https://comic.naver.com/webtoon/list?titleId=784129,https://shared-comic.pstatic.net/thumb/webtoon/784129/thumbnail/thumbnail_IMAG06_e57f4676-ce1d-4b38-86d4-0cb8c3d8bbe4.jpg
247,가짜인간,"0환이, 반얀",X(완결),스릴러,"폭력을 일삼던 엄마의 손에서 벗어나 동생 수아와 단둘이 살게 된 지아는무슨 일이 있어도 동생을 행복하게 해주기 위해 늘 고군분투한다.그러던 어느 날, 여느 때와 다름없이 아르바이트를 하던 지아는 수련회에 간 수아의 번호로 이상한 문자를 받게 된다.수련회장이 아닌 낯선 곳에 왔다는 수아,'수아는 앞으로 행복한 삶을 살게 될 것'이라 말하는 정체불명의 누군가.그날의 문자를 끝으로 수아는 돌아오지 않고, 주변 사람들은 모두 무심하거나 수상하다.언제까지고 다른 이들의 도움을 기다릴 수는 없는 상황.동생을 되찾는 방법은 지아, 자신이 스스로 나서는 것 하나뿐이다.고등학교 친구 원승을 데리고 험난한 여정을 떠나는 그녀는 수아의 실종 뒤에 드리운 기묘한 사이비 종교의 소용돌이를 파고들어야 한다.",네이버,https://comic.naver.com/webtoon/list?titleId=766504,https://shared-comic.pstatic.net/thumb/webtoon/766504/thumbnail/thumbnail_IMAG06_fd69cf1f-086f-44fa-bf9a-cdf665f9004e.jpg
248,캐슬,정연,X(완결),액션,"복수를 위해 칼을 갈아온 특급 킬러 '김신',뒷세계 '절대권력'과의 목숨 건 한판 승부!",네이버,https://comic.naver.com/webtoon/list?titleId=736744,https://shared-comic.pstatic.net/thumb/webtoon/736744/thumbnail/thumbnail_IMAG06_e9db9da0-cdbd-437b-b357-10c50c8c5451.jpg
249,파이어스,"강두식, 장부규",X(완결),액션,공익근무요원 강나방이 소방관으로서 방화조직 헬파이어와 맞서는 이야기,네이버,https://comic.naver.com/webtoon/list?titleId=791619,https://shared-comic.pstatic.net/thumb/webtoon/791619/thumbnail/thumbnail_IMAG06_692ce157-9174-4f00-8ba1-ce7ac444766d.jpg
250,바로 보지 않는,지민,X(완결),드라마,몇 번의 연애 끝에 민주는 일찌감치 사랑보다 우정을 택하기로 결심한다.난 희진이 너만 있으면 아무것도 필요 없어. 너도 그렇지?,네이버,https://comic.naver.com/webtoon/list?titleId=764041,https://shared-comic.pstatic.net/thumb/webtoon/764041/thumbnail/thumbnail_IMAG06_9e63ba4c-69f5-44f0-a15f-53752b190e19.jpg
251,내게 필요한 NO맨스,마그네슘,X(완결),로맨스,베프의 결혼식에서 나 혼자 솔로임을 알게 된 아연.아연은 혼자 남을 두려움에 신을 원망한다.그리고 갑자기 엄청난 남자들과 엮이기 시작하는데..?2019 지상 최대 공모전 3기 장려상 수상작!,네이버,https://comic.naver.com/webtoon/list?titleId=753975,https://shared-comic.pstatic.net/thumb/webtoon/753975/thumbnail/thumbnail_IMAG06_47db4ad6-0814-415e-b617-5dbd3044bd8d.jpg
